"ptp","page_index","viewing_time","test_part"
"sub_052",1,3719.20000004768,"instructions2"
"sub_052",2,2590,"instructions2"
"sub_052",3,2939.5,"instructions2"
"sub_053",0,8839,"instructions1"
"sub_053",1,14809,"instructions1"
"sub_053",2,8706,"instructions1"
"sub_053",3,5056,"instructions1"
"sub_053",4,6290,"instructions1"
"sub_053",5,5498,"instructions1"
"sub_053",6,3094,"instructions1"
"sub_053",0,5133,"instructions2"
"sub_053",1,10490,"instructions2"
"sub_053",2,1760,"instructions2"
"sub_053",3,1560,"instructions2"
"sub_054",0,17842.599999994,"instructions1"
"sub_054",1,23378.5,"instructions1"
"sub_054",2,12812.3000000119,"instructions1"
"sub_054",3,9070.89999999106,"instructions1"
"sub_054",4,14476.1000000089,"instructions1"
"sub_054",5,8050.69999998808,"instructions1"
"sub_054",6,12246.200000003,"instructions1"
"sub_054",0,26984.900000006,"instructions2"
"sub_054",1,49360.5,"instructions2"
"sub_054",2,21418.5,"instructions2"
"sub_054",3,22326.5,"instructions2"
"sub_055",0,199417,"instructions1"
"sub_055",1,267814,"instructions1"
"sub_055",2,44717.0000000001,"instructions1"
"sub_055",3,4116.99999999994,"instructions1"
"sub_055",4,11019,"instructions1"
"sub_055",5,8344,"instructions1"
"sub_055",6,13576,"instructions1"
"sub_055",0,14553,"instructions2"
"sub_055",1,14136,"instructions2"
"sub_055",2,13736,"instructions2"
"sub_055",3,9435,"instructions2"
"sub_056",0,5017,"instructions1"
"sub_056",1,17436,"instructions1"
"sub_056",2,6072,"instructions1"
"sub_056",3,4222,"instructions1"
"sub_056",4,5778,"instructions1"
"sub_056",5,7733,"instructions1"
"sub_056",6,9299,"instructions1"
"sub_056",0,12984,"instructions2"
"sub_056",1,13330,"instructions2"
"sub_056",2,12948,"instructions2"
"sub_056",3,4565,"instructions2"
"sub_057",0,4504.29999995232,"instructions1"
"sub_057",1,47874.3999998569,"instructions1"
"sub_057",2,12732,"instructions1"
"sub_057",3,3696,"instructions1"
"sub_057",4,8684.60000014305,"instructions1"
"sub_057",5,15048.0999999046,"instructions1"
"sub_057",6,17133.5,"instructions1"
"sub_057",0,1839.70000004768,"instructions1"
"sub_057",1,6459.09999990463,"instructions1"
"sub_057",2,4390,"instructions1"
"sub_057",3,3629,"instructions1"
"sub_057",4,7576.90000009537,"instructions1"
"sub_057",5,8582.89999985695,"instructions1"
"sub_057",6,1951.79999995232,"instructions1"
"sub_057",0,16365.1000001431,"instructions2"
"sub_057",1,3987.5,"instructions2"
"sub_057",2,4092.29999995232,"instructions2"
"sub_057",1,2960.79999995232,"instructions2"
"sub_057",2,2999.29999995232,"instructions2"
"sub_057",1,1929.29999995232,"instructions2"
"sub_057",2,1470.90000009537,"instructions2"
"sub_057",3,10599.7000000477,"instructions2"
"sub_058",0,1632.70000000298,"instructions1"
"sub_058",1,61551.599999994,"instructions1"
"sub_058",2,9722.79999999702,"instructions1"
"sub_058",3,3483.90000000596,"instructions1"
"sub_058",4,5833.29999999702,"instructions1"
"sub_058",5,4797.70000000298,"instructions1"
"sub_058",6,5547.79999999702,"instructions1"
"sub_058",0,9692.09999999404,"instructions2"
"sub_058",1,6572.60000000894,"instructions2"
"sub_058",2,9557.5,"instructions2"
"sub_058",3,3834.39999999106,"instructions2"
"sub_059",0,2552.80000000075,"instructions1"
"sub_059",1,17317.1999999993,"instructions1"
"sub_059",2,5598.19999999925,"instructions1"
"sub_059",3,3343,"instructions1"
"sub_059",4,6454.69999999925,"instructions1"
"sub_059",5,4814,"instructions1"
"sub_059",6,1818.70000000298,"instructions1"
"sub_059",0,2547.39999999851,"instructions2"
"sub_059",1,4557.40000000224,"instructions2"
"sub_059",2,2757.19999999925,"instructions2"
"sub_059",3,1098,"instructions2"
"sub_060",0,5760.79999995232,"instructions1"
"sub_060",1,60615.2999999523,"instructions1"
"sub_060",2,8535.90000009537,"instructions1"
"sub_060",3,7255.90000009537,"instructions1"
"sub_060",4,8248.29999995232,"instructions1"
"sub_060",5,8383.59999990463,"instructions1"
"sub_060",6,12056.9000000954,"instructions1"
"sub_060",0,16041.7000000477,"instructions2"
"sub_060",1,64999.7999999523,"instructions2"
"sub_060",2,21697.7000000477,"instructions2"
"sub_060",3,19734,"instructions2"
"sub_061",0,1800.39999999106,"instructions1"
"sub_061",1,7365.79999999702,"instructions1"
"sub_061",2,4705.90000000596,"instructions1"
"sub_061",3,3565.79999999702,"instructions1"
"sub_061",4,7942.20000000298,"instructions1"
"sub_061",5,4913.90000000596,"instructions1"
"sub_061",6,2468,"instructions1"
"sub_061",0,5784,"instructions2"
"sub_061",1,3163.79999999702,"instructions2"
"sub_061",2,3414,"instructions2"
"sub_061",3,3920.09999999404,"instructions2"
"sub_062",0,671258.5,"instructions1"
"sub_062",1,138345.4,"instructions1"
"sub_062",2,6238.19999999995,"instructions1"
"sub_062",3,5960.70000000019,"instructions1"
"sub_062",2,1398,"instructions1"
"sub_062",3,1373.79999999981,"instructions1"
"sub_062",4,6072.30000000005,"instructions1"
"sub_062",5,6472.10000000009,"instructions1"
"sub_062",6,7240.30000000005,"instructions1"
"sub_062",0,3341.69999999995,"instructions1"
"sub_062",1,13487.3999999999,"instructions1"
"sub_062",2,1011.19999999995,"instructions1"
"sub_062",3,1490.90000000014,"instructions1"
"sub_062",4,1194.69999999995,"instructions1"
"sub_062",5,129.600000000093,"instructions1"
"sub_062",6,900.59999999986,"instructions1"
"sub_062",0,2997.80000000005,"instructions1"
"sub_062",1,1352,"instructions1"
"sub_062",2,915.299999999814,"instructions1"
"sub_062",3,860.800000000047,"instructions1"
"sub_062",4,943.699999999953,"instructions1"
"sub_062",5,675.600000000093,"instructions1"
"sub_062",6,832.5,"instructions1"
"sub_062",0,10394.8,"instructions2"
"sub_062",1,12230.6000000001,"instructions2"
"sub_062",2,12968.5,"instructions2"
"sub_062",3,2361.80000000005,"instructions2"
"sub_063",0,3641.19999998808,"instructions1"
"sub_063",1,19632.3000000119,"instructions1"
"sub_063",2,7808.09999996424,"instructions1"
"sub_063",3,5298.90000003576,"instructions1"
"sub_063",4,4444.19999998808,"instructions1"
"sub_063",5,18586.0999999642,"instructions1"
"sub_063",6,8966.80000001192,"instructions1"
"sub_063",0,12351.0999999642,"instructions2"
"sub_063",1,30523.1999999881,"instructions2"
"sub_063",2,12938.3000000119,"instructions2"
"sub_063",3,35214.8000000119,"instructions2"
"sub_064",0,18070.9000000954,"instructions1"
"sub_064",1,22227.5,"instructions1"
"sub_064",2,7997.2999997139,"instructions1"
"sub_064",3,15692,"instructions1"
"sub_064",4,13671.7000002861,"instructions1"
"sub_064",5,24744.2999997139,"instructions1"
"sub_064",6,26254.6000003815,"instructions1"
"sub_064",0,22045.3000001907,"instructions2"
"sub_064",1,25561.7999997139,"instructions2"
"sub_064",2,5115.5,"instructions2"
"sub_064",3,25301.5999999046,"instructions2"
"sub_065",0,20702.3000000007,"instructions1"
"sub_065",1,17324.8999999985,"instructions1"
"sub_065",2,6638.30000000075,"instructions1"
"sub_065",1,6457.69999999925,"instructions1"
"sub_065",2,6991.80000000075,"instructions1"
"sub_065",3,6042.5,"instructions1"
"sub_065",4,6330.09999999963,"instructions1"
"sub_065",5,9403.80000000075,"instructions1"
"sub_065",6,10520.5,"instructions1"
"sub_065",0,15098.5999999996,"instructions2"
"sub_065",1,13681.4000000004,"instructions2"
"sub_065",2,16034.0999999996,"instructions2"
"sub_065",3,11631.3000000007,"instructions2"
"sub_066",0,11575.5,"instructions1"
"sub_066",1,31252.8000000119,"instructions1"
"sub_066",2,8398.90000003576,"instructions1"
"sub_066",3,7836.39999997616,"instructions1"
"sub_066",4,6296.19999998808,"instructions1"
"sub_066",5,16956.8000000119,"instructions1"
"sub_066",6,27074.6000000238,"instructions1"
"sub_066",0,19438.8999999762,"instructions2"
"sub_066",1,11598.3999999762,"instructions2"
"sub_066",2,14796.2000000477,"instructions2"
"sub_066",3,4363.09999996424,"instructions2"
"sub_067",0,3246.20000004768,"instructions1"
"sub_067",1,17800.3999998569,"instructions1"
"sub_067",2,7591.90000009537,"instructions1"
"sub_067",3,6191.59999990463,"instructions1"
"sub_067",4,7722.5,"instructions1"
"sub_067",5,4747.10000014305,"instructions1"
"sub_067",6,6744.5,"instructions1"
"sub_067",0,20198.5,"instructions2"
"sub_067",1,246345.599999905,"instructions2"
"sub_067",2,6232.80000019073,"instructions2"
"sub_067",3,16393,"instructions2"
"sub_067",2,34012.3999998569,"instructions2"
"sub_067",1,1146.40000009537,"instructions2"
"sub_067",0,14312.7999999523,"instructions2"
"sub_067",1,21201.5,"instructions2"
"sub_067",2,9879.79999995232,"instructions2"
"sub_067",1,1610.60000014305,"instructions2"
"sub_067",2,8240,"instructions2"
"sub_067",1,1141.29999995232,"instructions2"
"sub_067",2,844.899999856949,"instructions2"
"sub_067",1,1288,"instructions2"
"sub_067",2,885,"instructions2"
"sub_067",1,620.800000190735,"instructions2"
"sub_067",2,835.899999856949,"instructions2"
"sub_067",1,905.700000047684,"instructions2"
"sub_067",2,2153.20000004768,"instructions2"
"sub_067",1,1291.70000004768,"instructions2"
"sub_067",2,1899.59999990463,"instructions2"
"sub_067",1,808,"instructions2"
"sub_067",2,11016,"instructions2"
"sub_067",3,7791,"instructions2"
"sub_068",0,5466.29999999702,"instructions1"
"sub_068",1,74873.3000000045,"instructions1"
"sub_068",2,4489.29999999702,"instructions1"
"sub_068",3,3049.20000000298,"instructions1"
"sub_068",4,4084.19999999553,"instructions1"
"sub_068",5,3824.39999999851,"instructions1"
"sub_068",6,2867.80000000447,"instructions1"
"sub_068",0,12025.8999999985,"instructions2"
"sub_068",1,6069.89999999851,"instructions2"
"sub_068",2,8429.60000000149,"instructions2"
"sub_068",3,3192.60000000149,"instructions2"
"sub_069",0,4602.79999999702,"instructions1"
"sub_069",1,15456.1000000015,"instructions1"
"sub_069",2,6150.39999999851,"instructions1"
"sub_069",3,6184.90000000224,"instructions1"
"sub_069",4,4704.80000000075,"instructions1"
"sub_069",5,4167.19999999925,"instructions1"
"sub_069",6,7463.69999999925,"instructions1"
"sub_069",0,1452,"instructions2"
"sub_069",1,7619.19999999925,"instructions2"
"sub_069",2,1876,"instructions2"
"sub_069",3,2244.20000000298,"instructions2"
"sub_070",0,4324.5,"instructions1"
"sub_070",1,8799.80000000075,"instructions1"
"sub_070",2,4031.30000000075,"instructions1"
"sub_070",3,2983.89999999851,"instructions1"
"sub_070",4,3456,"instructions1"
"sub_070",5,5240.80000000075,"instructions1"
"sub_070",6,2135.19999999925,"instructions1"
"sub_070",0,5214,"instructions2"
"sub_070",1,8847.60000000149,"instructions2"
"sub_070",2,43111.8000000007,"instructions2"
"sub_070",3,1375.89999999851,"instructions2"
"sub_071",0,11902.5,"instructions1"
"sub_071",1,48847,"instructions1"
"sub_071",2,5664.89999999944,"instructions1"
"sub_071",3,16639.6000000006,"instructions1"
"sub_071",4,6716,"instructions1"
"sub_071",5,5341.70000000019,"instructions1"
"sub_071",6,10568.5,"instructions1"
"sub_071",0,1651.5,"instructions2"
"sub_071",1,3030.59999999963,"instructions2"
"sub_071",2,2019.70000000019,"instructions2"
"sub_071",3,971.099999999627,"instructions2"
"sub_072",0,10051.5,"instructions1"
"sub_072",1,9109.89999999991,"instructions1"
"sub_072",2,7220.39999999991,"instructions1"
"sub_072",3,4241.80000000028,"instructions1"
"sub_072",4,2986.89999999991,"instructions1"
"sub_072",5,5492.69999999972,"instructions1"
"sub_072",6,18636.2000000002,"instructions1"
"sub_072",0,8055.5,"instructions2"
"sub_072",1,19810.8000000003,"instructions2"
"sub_072",2,8423.19999999972,"instructions2"
"sub_072",3,1586.60000000009,"instructions2"
"sub_073",0,2193.19999992847,"instructions1"
"sub_073",1,6431.80000007153,"instructions1"
"sub_073",2,4759.89999997616,"instructions1"
"sub_073",3,3504.10000002384,"instructions1"
"sub_073",4,4968,"instructions1"
"sub_073",5,65671.7999999523,"instructions1"
"sub_073",6,4464.39999997616,"instructions1"
"sub_073",0,5979.39999997616,"instructions2"
"sub_073",1,4599.89999997616,"instructions2"
"sub_073",2,5688.40000009537,"instructions2"
"sub_073",3,2543.39999997616,"instructions2"
"sub_074",0,23243.2999999821,"instructions1"
"sub_074",1,13737,"instructions1"
"sub_074",2,6179.90000000596,"instructions1"
"sub_074",3,5634.90000000596,"instructions1"
"sub_074",4,6918.40000000596,"instructions1"
"sub_074",5,5349.59999999404,"instructions1"
"sub_074",6,9121.09999999404,"instructions1"
"sub_074",0,6877.80000001192,"instructions2"
"sub_074",1,16069,"instructions2"
"sub_074",2,2492.90000000596,"instructions2"
"sub_074",3,915.09999999404,"instructions2"
"sub_075",0,8719.09999999776,"instructions1"
"sub_075",1,11614.9000000022,"instructions1"
"sub_075",2,8122.5,"instructions1"
"sub_075",3,4374.19999999925,"instructions1"
"sub_075",4,5441.59999999776,"instructions1"
"sub_075",5,7402.40000000224,"instructions1"
"sub_075",6,5078.59999999776,"instructions1"
"sub_075",0,10779.1999999993,"instructions2"
"sub_075",1,16265.1999999993,"instructions2"
"sub_075",2,24456.9000000022,"instructions2"
"sub_075",3,17165.0999999978,"instructions2"
"sub_076",0,20872.3000000007,"instructions1"
"sub_076",1,51599.8000000007,"instructions1"
"sub_076",2,14442.3000000007,"instructions1"
"sub_076",3,4284.29999999702,"instructions1"
"sub_076",4,5238.20000000298,"instructions1"
"sub_076",5,5625,"instructions1"
"sub_076",6,8779.79999999702,"instructions1"
"sub_076",0,9324.5,"instructions2"
"sub_076",1,16075.3000000007,"instructions2"
"sub_076",2,7482.19999999925,"instructions2"
"sub_076",3,2963.60000000149,"instructions2"
"sub_077",0,8734.79999999981,"instructions1"
"sub_077",1,220563.9,"instructions1"
"sub_077",2,16371.5,"instructions1"
"sub_077",3,6742.09999999963,"instructions1"
"sub_077",4,9371.30000000075,"instructions1"
"sub_077",5,9874.19999999925,"instructions1"
"sub_077",6,13158.6000000006,"instructions1"
"sub_077",0,16290.3000000007,"instructions2"
"sub_077",1,19627.5999999996,"instructions2"
"sub_077",2,23552.2999999998,"instructions2"
"sub_077",3,10111.9000000004,"instructions2"
"sub_078",0,24817.3999999762,"instructions1"
"sub_078",1,25186.6000000238,"instructions1"
"sub_078",2,12475,"instructions1"
"sub_078",3,6659.29999998212,"instructions1"
"sub_078",4,12856.8000000119,"instructions1"
"sub_078",5,12403.900000006,"instructions1"
"sub_078",6,33844.099999994,"instructions1"
"sub_078",0,1346,"instructions1"
"sub_078",1,6942.40000000596,"instructions1"
"sub_078",2,1705.29999998212,"instructions1"
"sub_078",3,1223.59999999404,"instructions1"
"sub_078",4,1636.60000002384,"instructions1"
"sub_078",5,568.5,"instructions1"
"sub_078",6,1369.29999998212,"instructions1"
"sub_078",0,19551.7999999821,"instructions2"
"sub_078",1,18951.8000000119,"instructions2"
"sub_078",2,23218.099999994,"instructions2"
"sub_078",3,14836.599999994,"instructions2"
"sub_079",0,10124.3000001907,"instructions1"
"sub_079",1,7409.30000019073,"instructions1"
"sub_079",2,8822.39999961853,"instructions1"
"sub_079",3,3833.4000005722,"instructions1"
"sub_079",4,5005.29999923706,"instructions1"
"sub_079",5,5335.9000005722,"instructions1"
"sub_079",6,10049.5,"instructions1"
"sub_079",0,2910.30000019073,"instructions2"
"sub_079",1,5912.5,"instructions2"
"sub_079",2,7481.29999923706,"instructions2"
"sub_079",3,4841.80000019073,"instructions2"
"sub_080",0,3035.70000004768,"instructions1"
"sub_080",1,74764.6999998093,"instructions1"
"sub_080",2,10980.6000001431,"instructions1"
"sub_080",3,4798.29999995232,"instructions1"
"sub_080",4,4424.40000009537,"instructions1"
"sub_080",5,4256.69999980927,"instructions1"
"sub_080",6,1431.20000004768,"instructions1"
"sub_080",0,1606.59999990463,"instructions2"
"sub_080",1,15634.5,"instructions2"
"sub_080",2,2624.30000019073,"instructions2"
"sub_080",3,1272.79999995232,"instructions2"
"sub_081",0,13346.2000000002,"instructions1"
"sub_081",1,29575.0999999996,"instructions1"
"sub_081",2,9320,"instructions1"
"sub_081",3,6637.90000000037,"instructions1"
"sub_081",4,8962.5,"instructions1"
"sub_081",5,15281.7000000002,"instructions1"
"sub_081",6,9686,"instructions1"
"sub_081",0,853.099999999627,"instructions1"
"sub_081",1,8775.90000000037,"instructions1"
"sub_081",2,4129.79999999981,"instructions1"
"sub_081",3,3850.5,"instructions1"
"sub_081",4,2351.79999999981,"instructions1"
"sub_081",5,2620.20000000019,"instructions1"
"sub_081",6,3891.20000000019,"instructions1"
"sub_081",0,14398.3999999994,"instructions2"
"sub_081",1,14901.5,"instructions2"
"sub_081",2,20937.1000000006,"instructions2"
"sub_081",3,11038.3999999994,"instructions2"
"sub_082",0,37626.3999999762,"instructions1"
"sub_082",1,20934.3000000119,"instructions1"
"sub_082",2,7869.90000003576,"instructions1"
"sub_082",3,3022.89999997616,"instructions1"
"sub_082",2,1743,"instructions1"
"sub_082",3,1051.10000002384,"instructions1"
"sub_082",4,5165.89999997616,"instructions1"
"sub_082",5,5391.30000001192,"instructions1"
"sub_082",6,3423.80000001192,"instructions1"
"sub_082",0,6833,"instructions2"
"sub_082",1,10369.6000000238,"instructions2"
"sub_082",2,5195.89999997616,"instructions2"
"sub_082",1,1263.70000004768,"instructions2"
"sub_082",2,4452.59999996424,"instructions2"
"sub_082",1,8817.19999998808,"instructions2"
"sub_082",2,8825,"instructions2"
"sub_082",1,1248.5,"instructions2"
"sub_082",2,2433.20000004768,"instructions2"
"sub_082",3,5157.89999997616,"instructions2"
"sub_083",0,22152.3999999762,"instructions1"
"sub_083",1,127751.699999988,"instructions1"
"sub_083",2,6050,"instructions1"
"sub_083",3,8520.40000003576,"instructions1"
"sub_083",4,9279.19999998808,"instructions1"
"sub_083",5,4896.59999996424,"instructions1"
"sub_083",6,4104.30000001192,"instructions1"
"sub_083",0,13506.5,"instructions2"
"sub_083",1,9054.80000001192,"instructions2"
"sub_083",2,6710.19999998808,"instructions2"
"sub_083",3,1577,"instructions2"
"sub_084",0,5255.40000003576,"instructions1"
"sub_084",1,13254.5,"instructions1"
"sub_084",2,9933.59999996424,"instructions1"
"sub_084",3,4346,"instructions1"
"sub_084",4,4862.5,"instructions1"
"sub_084",5,5481.5,"instructions1"
"sub_084",6,10182.1000000238,"instructions1"
"sub_084",0,9808.89999997616,"instructions2"
"sub_084",1,17482,"instructions2"
"sub_084",2,10049.4000000358,"instructions2"
"sub_084",3,2189.59999996424,"instructions2"
"sub_085",0,18044.5,"instructions1"
"sub_085",1,11364.3000000007,"instructions1"
"sub_085",2,5595.89999999851,"instructions1"
"sub_085",3,4819.70000000298,"instructions1"
"sub_085",4,8948.59999999776,"instructions1"
"sub_085",5,8519.60000000149,"instructions1"
"sub_085",6,4508.09999999776,"instructions1"
"sub_085",0,9302.30000000075,"instructions2"
"sub_085",1,3823.69999999925,"instructions2"
"sub_085",2,1936.30000000075,"instructions2"
"sub_085",3,4031.80000000075,"instructions2"
