"ptp","page_index","viewing_time","test_part"
"sub_049",3,5428,"instructions2"
"sub_050",0,26455.7000000179,"instructions1"
"sub_050",1,15403.599999994,"instructions1"
"sub_050",2,6337.19999998808,"instructions1"
"sub_050",3,5418.30000001192,"instructions1"
"sub_050",4,6758.79999998212,"instructions1"
"sub_050",5,4142.70000001788,"instructions1"
"sub_050",6,2087,"instructions1"
"sub_050",0,1654.19999998808,"instructions2"
"sub_050",1,9772.5,"instructions2"
"sub_050",2,2478.5,"instructions2"
"sub_050",3,945.200000017881,"instructions2"
"sub_051",0,20337,"instructions1"
"sub_051",1,23236.1999999881,"instructions1"
"sub_051",2,17905,"instructions1"
"sub_051",3,6823.30000001192,"instructions1"
"sub_051",4,7540.69999998808,"instructions1"
"sub_051",5,9429.80000001192,"instructions1"
"sub_051",6,11938.599999994,"instructions1"
"sub_051",0,24575.5,"instructions2"
"sub_051",1,48338.5,"instructions2"
"sub_051",2,22207.900000006,"instructions2"
"sub_051",3,9836.09999999404,"instructions2"
"sub_052",0,16191.3000000119,"instructions1"
"sub_052",1,98522.799999997,"instructions1"
"sub_052",2,14566.599999994,"instructions1"
"sub_052",3,11057.6000000089,"instructions1"
"sub_052",4,21873.6999999881,"instructions1"
"sub_052",5,16299.3000000119,"instructions1"
"sub_052",6,30175.299999997,"instructions1"
"sub_052",0,23786.599999994,"instructions1"
"sub_052",1,10145,"instructions1"
"sub_052",2,2329,"instructions1"
"sub_052",3,15230.900000006,"instructions1"
"sub_052",4,3638.70000000298,"instructions1"
"sub_052",5,4587.5,"instructions1"
"sub_052",6,1379.89999999106,"instructions1"
"sub_052",0,22031.6999999881,"instructions2"
"sub_052",1,15638.900000006,"instructions2"
"sub_052",2,3961.40000000596,"instructions2"
"sub_052",3,7686,"instructions2"
"sub_052",0,1165.89999999106,"instructions2"
"sub_052",1,2121.40000000596,"instructions2"
"sub_052",2,1764.59999999404,"instructions2"
"sub_052",3,1199.80000001192,"instructions2"
"sub_053",0,55758.9000000004,"instructions1"
"sub_053",1,21752,"instructions1"
"sub_053",2,7235.90000000037,"instructions1"
"sub_053",3,8355.90000000037,"instructions1"
"sub_053",4,9023.79999999888,"instructions1"
"sub_053",5,8912.40000000037,"instructions1"
"sub_053",6,13775.4000000004,"instructions1"
"sub_053",0,48298.2000000011,"instructions1"
"sub_053",1,74019.5999999996,"instructions1"
"sub_053",2,4832.19999999925,"instructions1"
"sub_053",3,1351.70000000112,"instructions1"
"sub_053",4,2424.29999999888,"instructions1"
"sub_053",5,927.900000000373,"instructions1"
"sub_053",6,1199.90000000037,"instructions1"
"sub_053",0,14160.5,"instructions2"
"sub_053",1,6523.29999999888,"instructions2"
"sub_053",2,2076.30000000075,"instructions2"
"sub_053",3,18436,"instructions2"
"sub_054",0,9714.29999999981,"instructions1"
"sub_054",1,11747.5,"instructions1"
"sub_054",2,26437,"instructions1"
"sub_054",3,3526.20000000019,"instructions1"
"sub_054",4,4478.60000000056,"instructions1"
"sub_054",5,4679.19999999925,"instructions1"
"sub_054",6,4161.10000000056,"instructions1"
"sub_054",0,8683.20000000019,"instructions2"
"sub_054",1,6700.79999999981,"instructions2"
"sub_054",2,5632,"instructions2"
"sub_054",3,3760,"instructions2"
"sub_055",0,5221,"instructions1"
"sub_055",1,17061,"instructions1"
"sub_055",2,8106,"instructions1"
"sub_055",3,4500,"instructions1"
"sub_055",4,6246,"instructions1"
"sub_055",5,6650,"instructions1"
"sub_055",6,8538,"instructions1"
"sub_055",0,4089,"instructions2"
"sub_055",1,13717,"instructions2"
"sub_055",2,6580,"instructions2"
"sub_055",3,3924,"instructions2"
"sub_056",0,8953.30000019073,"instructions1"
"sub_056",1,26006.7999997139,"instructions1"
"sub_056",2,10299.1000003815,"instructions1"
"sub_056",3,8664.09999990463,"instructions1"
"sub_056",4,20258.2999997139,"instructions1"
"sub_056",5,7989.40000009537,"instructions1"
"sub_056",6,12085.4000000954,"instructions1"
"sub_056",0,12642.2000002861,"instructions2"
"sub_056",1,19305.5,"instructions2"
"sub_056",2,26338.4000000954,"instructions2"
"sub_056",3,16966.2999997139,"instructions2"
"sub_057",0,29985.7000000179,"instructions1"
"sub_057",1,10830,"instructions1"
"sub_057",2,3246.69999998808,"instructions1"
"sub_057",3,3078,"instructions1"
"sub_057",4,6373.80000001192,"instructions1"
"sub_057",5,3474,"instructions1"
"sub_057",6,4307.29999998212,"instructions1"
"sub_057",0,9456.59999999404,"instructions2"
"sub_057",1,15248,"instructions2"
"sub_057",2,2547.90000000596,"instructions2"
"sub_057",3,3479.79999998212,"instructions2"
"sub_058",0,4926.90000000224,"instructions1"
"sub_058",1,12415,"instructions1"
"sub_058",2,6114,"instructions1"
"sub_058",3,4141,"instructions1"
"sub_058",4,5269.89999999851,"instructions1"
"sub_058",5,5209,"instructions1"
"sub_058",6,22609,"instructions1"
"sub_058",0,21535.8999999985,"instructions2"
"sub_058",1,26495.9000000022,"instructions2"
"sub_058",2,16809.0999999978,"instructions2"
"sub_058",3,8625.90000000224,"instructions2"
"sub_058",0,838.39999999851,"instructions2"
"sub_058",1,16818,"instructions2"
"sub_058",2,5892,"instructions2"
"sub_058",3,1115.90000000224,"instructions2"
"sub_059",0,56929.1000000006,"instructions1"
"sub_059",1,53644,"instructions1"
"sub_059",2,4971.29999999981,"instructions1"
"sub_059",3,2481.79999999981,"instructions1"
"sub_059",4,5028.20000000019,"instructions1"
"sub_059",5,2920.79999999981,"instructions1"
"sub_059",6,5467.10000000056,"instructions1"
"sub_059",0,5499.19999999925,"instructions2"
"sub_059",1,14930.6000000006,"instructions2"
"sub_059",2,5195.29999999981,"instructions2"
"sub_059",3,3732.90000000037,"instructions2"
"sub_060",0,2819.5,"instructions1"
"sub_060",1,16761.5,"instructions1"
"sub_060",2,5582.29999995232,"instructions1"
"sub_060",3,3698.60000002384,"instructions1"
"sub_060",4,4165.70000004768,"instructions1"
"sub_060",5,5731.5,"instructions1"
"sub_060",6,6815.10000002384,"instructions1"
"sub_060",0,10872.5999999046,"instructions2"
"sub_060",1,19494.3000000715,"instructions2"
"sub_060",2,4714.79999995232,"instructions2"
"sub_060",3,8864.89999997616,"instructions2"
"sub_061",0,72695,"instructions1"
"sub_061",1,31910,"instructions1"
"sub_061",2,10367,"instructions1"
"sub_061",3,3950,"instructions1"
"sub_061",4,4600,"instructions1"
"sub_061",5,8841,"instructions1"
"sub_061",6,11421,"instructions1"
"sub_061",0,8683,"instructions2"
"sub_061",1,19863,"instructions2"
"sub_061",2,12912,"instructions2"
"sub_061",3,11115,"instructions2"
"sub_062",0,5874.69999998808,"instructions1"
"sub_062",1,22099.5999999642,"instructions1"
"sub_062",2,8071.90000003576,"instructions1"
"sub_062",3,5600,"instructions1"
"sub_062",4,14624.0999999642,"instructions1"
"sub_062",5,8351.90000003576,"instructions1"
"sub_062",6,5104.09999996424,"instructions1"
"sub_062",0,3131.10000002384,"instructions2"
"sub_062",1,14919.7999999523,"instructions2"
"sub_062",2,5344.20000004768,"instructions2"
"sub_062",3,2751.69999998808,"instructions2"
"sub_062",2,9360.19999998808,"instructions2"
"sub_062",3,1968.60000002384,"instructions2"
"sub_063",0,13291.1000000089,"instructions1"
"sub_063",1,29722.700000003,"instructions1"
"sub_063",2,7691.09999999404,"instructions1"
"sub_063",3,7559.90000000596,"instructions1"
"sub_063",4,8927,"instructions1"
"sub_063",5,7104.09999999404,"instructions1"
"sub_063",6,7319.90000000596,"instructions1"
"sub_063",0,10819.599999994,"instructions2"
"sub_063",1,16390.900000006,"instructions2"
"sub_063",2,9478.90000000596,"instructions2"
"sub_063",3,14196.099999994,"instructions2"
"sub_064",0,17569.1000000089,"instructions1"
"sub_064",1,22855.700000003,"instructions1"
"sub_064",2,10802.6999999881,"instructions1"
"sub_064",3,6882.10000000894,"instructions1"
"sub_064",4,27960.599999994,"instructions1"
"sub_064",5,10160.299999997,"instructions1"
"sub_064",6,14925.3000000119,"instructions1"
"sub_064",0,1802.09999999404,"instructions1"
"sub_064",1,849074.900000006,"instructions1"
"sub_064",2,2249.5,"instructions1"
"sub_064",3,2667.89999999106,"instructions1"
"sub_064",4,12219.200000003,"instructions1"
"sub_064",5,12745.900000006,"instructions1"
"sub_064",6,2183.39999999106,"instructions1"
"sub_064",0,12978.6000000089,"instructions2"
"sub_064",1,16389.5,"instructions2"
"sub_064",2,5152.20000000298,"instructions2"
"sub_064",3,1624.19999998808,"instructions2"
"sub_065",0,8030.69999999925,"instructions1"
"sub_065",1,8218.39999999851,"instructions1"
"sub_065",2,4650.40000000224,"instructions1"
"sub_065",3,3299.79999999702,"instructions1"
"sub_065",4,5001,"instructions1"
"sub_065",5,4250.20000000298,"instructions1"
"sub_065",6,3700,"instructions1"
"sub_065",0,7165.90000000224,"instructions2"
"sub_065",1,5534,"instructions2"
"sub_065",2,23852.5999999978,"instructions2"
"sub_065",3,4934,"instructions2"
"sub_066",0,11433.6000000238,"instructions1"
"sub_066",1,36478.6999999881,"instructions1"
"sub_066",2,9273.59999996424,"instructions1"
"sub_066",3,7288.20000004768,"instructions1"
"sub_066",4,11056.3999999762,"instructions1"
"sub_066",5,17127.1000000238,"instructions1"
"sub_066",6,19928.2999999523,"instructions1"
"sub_066",0,17054.0999999642,"instructions2"
"sub_066",1,37592.8000000119,"instructions2"
"sub_066",2,27768.3000000119,"instructions2"
"sub_066",3,15240.3999999762,"instructions2"
"sub_067",0,6851,"instructions1"
"sub_067",1,24381.8000000119,"instructions1"
"sub_067",2,9410.10000002384,"instructions1"
"sub_067",3,5742.69999998808,"instructions1"
"sub_067",4,6353.09999996424,"instructions1"
"sub_067",5,8147.70000004768,"instructions1"
"sub_067",6,17190.5999999642,"instructions1"
"sub_067",0,2579.10000002384,"instructions2"
"sub_067",1,7081.30000001192,"instructions2"
"sub_067",2,6819.80000001192,"instructions2"
"sub_067",3,1583.5,"instructions2"
"sub_068",0,2794.59999999404,"instructions1"
"sub_068",1,24036.6999999881,"instructions1"
"sub_068",2,9233.30000001192,"instructions1"
"sub_068",3,4473.90000000596,"instructions1"
"sub_068",4,8907,"instructions1"
"sub_068",5,16671.7999999821,"instructions1"
"sub_068",6,9753.30000001192,"instructions1"
"sub_068",0,13552.599999994,"instructions2"
"sub_068",1,20685,"instructions2"
"sub_068",2,16211,"instructions2"
"sub_068",3,9412.80000001192,"instructions2"
"sub_069",0,33684.6,"instructions1"
"sub_069",1,65889,"instructions1"
"sub_069",2,12672.9,"instructions1"
"sub_069",3,7066,"instructions1"
"sub_069",4,17188.7,"instructions1"
"sub_069",5,25385.1,"instructions1"
"sub_069",6,17056.1,"instructions1"
"sub_069",0,22035.2,"instructions2"
"sub_069",1,19097.7,"instructions2"
"sub_069",2,9541.50000000006,"instructions2"
"sub_069",3,12989.6,"instructions2"
"sub_070",0,22767.400000006,"instructions1"
"sub_070",1,22268.1999999881,"instructions1"
"sub_070",2,242.5,"instructions1"
"sub_070",3,1964.60000002384,"instructions1"
"sub_070",2,449.799999982119,"instructions1"
"sub_070",1,366.59999999404,"instructions1"
"sub_070",2,2499.20000001788,"instructions1"
"sub_070",3,5641.79999998212,"instructions1"
"sub_070",4,124134.700000018,"instructions1"
"sub_070",3,1476.29999998212,"instructions1"
"sub_070",2,2831.5,"instructions1"
"sub_070",3,3209.5,"instructions1"
"sub_070",4,1702.70000001788,"instructions1"
"sub_070",5,43805.2999999821,"instructions1"
"sub_070",6,9814.80000001192,"instructions1"
"sub_070",0,12569.599999994,"instructions2"
"sub_070",1,15547.1999999881,"instructions2"
"sub_070",2,7492.70000001788,"instructions2"
"sub_070",3,7058.79999998212,"instructions2"
"sub_071",0,3809.80000000005,"instructions1"
"sub_071",1,23378.7,"instructions1"
"sub_071",2,7976.70000000007,"instructions1"
"sub_071",3,4940.79999999993,"instructions1"
"sub_071",4,3791.90000000002,"instructions1"
"sub_071",5,6288,"instructions1"
"sub_071",6,1888.90000000002,"instructions1"
"sub_071",0,3559,"instructions1"
"sub_071",1,6444.79999999993,"instructions1"
"sub_071",2,3648.90000000002,"instructions1"
"sub_071",3,1814,"instructions1"
"sub_071",4,1077.09999999998,"instructions1"
"sub_071",5,684.900000000023,"instructions1"
"sub_071",6,810.900000000023,"instructions1"
"sub_071",0,6648.40000000002,"instructions2"
"sub_071",1,8947.69999999995,"instructions2"
"sub_071",2,2822.90000000002,"instructions2"
"sub_071",3,5055.90000000002,"instructions2"
"sub_072",0,9481.09999999776,"instructions1"
"sub_072",1,19107.9000000022,"instructions1"
"sub_072",2,6781.09999999776,"instructions1"
"sub_072",3,5139.10000000149,"instructions1"
"sub_072",4,6965.10000000149,"instructions1"
"sub_072",5,5058.29999999702,"instructions1"
"sub_072",6,6865.20000000298,"instructions1"
"sub_072",0,9708.09999999776,"instructions2"
"sub_072",1,11727.8000000007,"instructions2"
"sub_072",2,13499,"instructions2"
"sub_072",3,11748,"instructions2"
"sub_073",0,9501.29999998212,"instructions1"
"sub_073",1,28239.400000006,"instructions1"
"sub_073",2,8024.09999999404,"instructions1"
"sub_073",3,7865.30000001192,"instructions1"
"sub_073",4,2046.69999998808,"instructions1"
"sub_073",5,10530,"instructions1"
"sub_073",6,8719.40000000596,"instructions1"
"sub_073",0,6377.69999998808,"instructions2"
"sub_073",1,6911.90000000596,"instructions2"
"sub_073",2,2032.30000001192,"instructions2"
"sub_073",3,1399.19999998808,"instructions2"
"sub_074",0,18619.3999999985,"instructions1"
"sub_074",1,52703.5,"instructions1"
"sub_074",2,11112.1000000015,"instructions1"
"sub_074",3,6232,"instructions1"
"sub_074",4,9711.89999999851,"instructions1"
"sub_074",5,10255.700000003,"instructions1"
"sub_074",6,17088.3999999985,"instructions1"
"sub_074",0,1949.10000000149,"instructions1"
"sub_074",1,5375.60000000149,"instructions1"
"sub_074",2,575.79999999702,"instructions1"
"sub_074",3,1016,"instructions1"
"sub_074",4,1928.29999999702,"instructions1"
"sub_074",5,2535.80000000447,"instructions1"
"sub_074",6,1176,"instructions1"
"sub_074",0,46446.5,"instructions2"
"sub_074",1,17639.799999997,"instructions2"
"sub_074",2,10160,"instructions2"
"sub_074",3,11280,"instructions2"
"sub_075",0,3695.60000002384,"instructions1"
"sub_075",1,43699.7000000477,"instructions1"
"sub_075",2,6131.69999992847,"instructions1"
"sub_075",3,5384.70000004768,"instructions1"
"sub_075",4,8333.89999997616,"instructions1"
"sub_075",5,8450.89999997616,"instructions1"
"sub_075",6,13116.3000000715,"instructions1"
"sub_075",0,17069.5,"instructions2"
"sub_075",1,19108.8999999762,"instructions2"
"sub_075",2,24925.6999999285,"instructions2"
"sub_075",3,10640,"instructions2"
"sub_076",0,18603.6000000015,"instructions1"
"sub_076",1,16231.3999999985,"instructions1"
"sub_076",2,3127.10000000149,"instructions1"
"sub_076",1,1199.60000000149,"instructions1"
"sub_076",2,10636.5,"instructions1"
"sub_076",3,3745,"instructions1"
"sub_076",4,6007.79999999702,"instructions1"
"sub_076",5,4346.39999999851,"instructions1"
"sub_076",6,2545.90000000596,"instructions1"
"sub_076",0,12332.6000000015,"instructions2"
"sub_076",1,176234.200000003,"instructions2"
"sub_076",2,8036.89999999851,"instructions2"
"sub_076",1,5064,"instructions2"
"sub_076",2,22887.1000000015,"instructions2"
"sub_076",1,1681,"instructions2"
"sub_076",2,1839.69999999553,"instructions2"
"sub_076",1,1779.60000000149,"instructions2"
"sub_076",2,2665.80000000447,"instructions2"
"sub_076",1,3806.69999999553,"instructions2"
"sub_076",2,1464.60000000149,"instructions2"
"sub_076",3,9200.70000000298,"instructions2"
"sub_076",0,1555,"instructions2"
"sub_076",1,1977.69999999553,"instructions2"
"sub_076",2,1839.20000000298,"instructions2"
"sub_076",3,1198,"instructions2"
"sub_077",0,13906.5999999996,"instructions1"
"sub_077",1,30851.1999999993,"instructions1"
"sub_077",2,18018.6000000015,"instructions1"
"sub_077",3,7167.39999999851,"instructions1"
"sub_077",4,9649.90000000037,"instructions1"
"sub_077",5,8176.59999999963,"instructions1"
"sub_077",6,11110.4000000004,"instructions1"
"sub_077",0,18561.3000000007,"instructions2"
"sub_077",1,24514,"instructions2"
"sub_077",2,33615.7999999989,"instructions2"
"sub_077",3,15747.8000000007,"instructions2"
"sub_078",0,7222.60000000894,"instructions1"
"sub_078",1,11280,"instructions1"
"sub_078",2,5080,"instructions1"
"sub_078",3,1976.89999999106,"instructions1"
"sub_078",4,4926.10000000894,"instructions1"
"sub_078",5,3870,"instructions1"
"sub_078",6,11673,"instructions1"
"sub_078",0,5078.70000000298,"instructions2"
"sub_078",1,6846.90000000596,"instructions2"
"sub_078",2,6681,"instructions2"
"sub_078",3,4337.89999999106,"instructions2"
"sub_079",0,6236.60000000149,"instructions1"
"sub_079",1,63149.200000003,"instructions1"
"sub_079",2,23833.8999999985,"instructions1"
"sub_079",3,11276,"instructions1"
"sub_079",2,5583.10000000149,"instructions1"
"sub_079",3,4527,"instructions1"
"sub_079",4,16702.8999999985,"instructions1"
"sub_079",3,2128,"instructions1"
"sub_079",2,16448,"instructions1"
"sub_079",3,1525.20000000298,"instructions1"
"sub_079",4,2163.89999999851,"instructions1"
"sub_079",5,5377,"instructions1"
"sub_079",4,5775,"instructions1"
"sub_079",5,9186,"instructions1"
"sub_079",6,9036,"instructions1"
"sub_079",0,1944.20000000298,"instructions1"
"sub_079",1,24849.799999997,"instructions1"
"sub_079",2,4885,"instructions1"
"sub_079",3,3696,"instructions1"
"sub_079",4,9205.10000000149,"instructions1"
"sub_079",3,2415.10000000149,"instructions1"
"sub_079",2,12057.799999997,"instructions1"
"sub_079",3,1999,"instructions1"
"sub_079",4,1303.10000000149,"instructions1"
"sub_079",5,3801.89999999851,"instructions1"
"sub_079",6,7791.10000000149,"instructions1"
"sub_079",0,979.10000000149,"instructions1"
"sub_079",1,1448.79999999702,"instructions1"
"sub_079",2,834.10000000149,"instructions1"
"sub_079",3,991.89999999851,"instructions1"
"sub_079",4,835.10000000149,"instructions1"
"sub_079",5,666.89999999851,"instructions1"
"sub_079",6,842,"instructions1"
"sub_079",0,16287.3999999985,"instructions2"
"sub_079",1,37649,"instructions2"
"sub_079",2,6298,"instructions2"
"sub_079",1,3111.89999999851,"instructions2"
"sub_079",2,2230.10000000149,"instructions2"
"sub_079",1,2104.10000000149,"instructions2"
"sub_079",2,2061.89999999851,"instructions2"
"sub_079",1,2793.10000000149,"instructions2"
"sub_079",2,1866,"instructions2"
"sub_079",1,3511,"instructions2"
"sub_079",2,4594,"instructions2"
"sub_079",1,1817,"instructions2"
"sub_079",2,11627.8999999985,"instructions2"
"sub_079",3,12191.1000000015,"instructions2"
"sub_079",0,751.79999999702,"instructions2"
"sub_079",1,1347.80000000447,"instructions2"
"sub_079",2,1657,"instructions2"
"sub_079",3,1081.19999999553,"instructions2"
"sub_080",0,8516,"instructions1"
"sub_080",1,11762.6999999881,"instructions1"
"sub_080",2,6023.40000000596,"instructions1"
"sub_080",3,2664.29999998212,"instructions1"
"sub_080",4,4647,"instructions1"
"sub_080",5,5776.70000001788,"instructions1"
"sub_080",4,492.199999988079,"instructions1"
"sub_080",3,3862.30000001192,"instructions1"
"sub_080",4,3659,"instructions1"
"sub_080",5,1647.69999998808,"instructions1"
"sub_080",6,24324,"instructions1"
"sub_080",0,11731.599999994,"instructions2"
"sub_080",1,10194.599999994,"instructions2"
"sub_080",2,9140.80000001192,"instructions2"
"sub_080",3,8348.5,"instructions2"
"sub_081",0,11212.400000006,"instructions1"
"sub_081",1,747360.099999994,"instructions1"
"sub_081",2,19143.3000000119,"instructions1"
"sub_081",3,3008.5,"instructions1"
"sub_081",4,5655.79999999702,"instructions1"
"sub_081",5,4008.20000000298,"instructions1"
"sub_081",6,5031.69999998808,"instructions1"
"sub_081",0,8168.60000000894,"instructions2"
"sub_081",1,8703.39999999106,"instructions2"
"sub_081",2,22440.700000003,"instructions2"
"sub_081",3,21487.599999994,"instructions2"
"sub_081",0,5075.70000000298,"instructions2"
"sub_081",1,36927.799999997,"instructions2"
"sub_081",2,12312,"instructions2"
"sub_081",3,10911.8999999911,"instructions2"
"sub_082",0,7344.29999999981,"instructions1"
"sub_082",1,18692.0999999996,"instructions1"
"sub_082",2,5738.60000000056,"instructions1"
"sub_082",3,4118.59999999963,"instructions1"
"sub_082",4,8071.79999999981,"instructions1"
"sub_082",5,25788.9000000004,"instructions1"
"sub_082",6,12067.5999999996,"instructions1"
"sub_082",0,1591.39999999944,"instructions1"
"sub_082",1,6003.70000000019,"instructions1"
"sub_082",2,3051.20000000019,"instructions1"
"sub_082",3,2367.20000000019,"instructions1"
"sub_082",4,1994.29999999981,"instructions1"
"sub_082",5,2251.20000000019,"instructions1"
"sub_082",6,2120.29999999981,"instructions1"
"sub_082",0,17333.2000000002,"instructions2"
"sub_082",1,21980.2000000002,"instructions2"
"sub_082",2,24230.7999999998,"instructions2"
"sub_082",3,10926.2000000002,"instructions2"
"sub_083",0,7003.39999999851,"instructions1"
"sub_083",1,21721,"instructions1"
"sub_083",2,7738.89999999851,"instructions1"
"sub_083",3,7673.40000000224,"instructions1"
"sub_083",4,5048.39999999851,"instructions1"
"sub_083",5,20816.9000000022,"instructions1"
"sub_083",6,13079.6999999993,"instructions1"
"sub_083",0,12662.8000000007,"instructions2"
"sub_083",1,9419.09999999776,"instructions2"
"sub_083",2,11853.6000000015,"instructions2"
"sub_083",3,5092.69999999925,"instructions2"
"sub_084",0,5901.40000009537,"instructions1"
"sub_084",1,15104,"instructions1"
"sub_084",2,7792.40000009537,"instructions1"
"sub_084",3,3958.59999990463,"instructions1"
"sub_084",4,7776.59999990463,"instructions1"
"sub_084",5,11615.4000000954,"instructions1"
"sub_084",4,735.800000190735,"instructions1"
"sub_084",3,1041.59999990463,"instructions1"
"sub_084",2,11007.1999998093,"instructions1"
"sub_084",3,3784.40000009537,"instructions1"
"sub_084",4,4224.09999990463,"instructions1"
"sub_084",5,7696,"instructions1"
"sub_084",4,455.900000095367,"instructions1"
"sub_084",3,887.5,"instructions1"
"sub_084",2,5000.30000019073,"instructions1"
"sub_084",3,760,"instructions1"
"sub_084",4,1248.5,"instructions1"
"sub_084",5,782.599999904633,"instructions1"
"sub_084",6,6385.19999980927,"instructions1"
"sub_084",0,7815.30000019073,"instructions2"
"sub_084",1,19535.4000000954,"instructions2"
"sub_084",2,10088.5999999046,"instructions2"
"sub_084",3,7103.90000009537,"instructions2"
"sub_085",0,32384.4000000954,"instructions1"
"sub_085",1,15612.0999999046,"instructions1"
"sub_085",2,5404.90000009537,"instructions1"
"sub_085",3,3069.29999995232,"instructions1"
"sub_085",4,9023.5,"instructions1"
"sub_085",5,4020.09999990463,"instructions1"
"sub_085",6,8991.20000004768,"instructions1"
"sub_085",0,7713.60000014305,"instructions2"
"sub_085",1,11707.1999998093,"instructions2"
"sub_085",2,2517.90000009537,"instructions2"
"sub_085",3,1851.70000004768,"instructions2"
"sub_086",0,2498.5,"instructions1"
"sub_086",1,25242,"instructions1"
"sub_086",2,13501.4000000954,"instructions1"
"sub_086",3,5446.69999980927,"instructions1"
"sub_086",4,6484.59999990463,"instructions1"
"sub_086",3,1172.5,"instructions1"
"sub_086",2,2244.30000019073,"instructions1"
"sub_086",1,7354,"instructions1"
"sub_086",2,1505.69999980927,"instructions1"
"sub_086",3,1335.7000002861,"instructions1"
"sub_086",4,4102,"instructions1"
"sub_086",5,5562,"instructions1"
"sub_086",6,13511.6999998093,"instructions1"
"sub_086",0,10445.0999999046,"instructions2"
"sub_086",1,22353.3000001907,"instructions2"
"sub_086",2,12463.6999998093,"instructions2"
"sub_086",3,6405.2000002861,"instructions2"
"sub_087",0,22286.8999999762,"instructions1"
"sub_087",1,42533.6000000238,"instructions1"
"sub_087",2,18332.1999999285,"instructions1"
"sub_087",3,13605.7000000477,"instructions1"
"sub_087",4,20375.3999999762,"instructions1"
"sub_087",5,23185.8000000715,"instructions1"
"sub_087",6,23530.2999999523,"instructions1"
"sub_087",0,29798.2000000477,"instructions2"
"sub_087",1,34973.3999999762,"instructions2"
"sub_087",2,41408.3999999762,"instructions2"
"sub_087",3,32349.5,"instructions2"
"sub_088",0,2293.19999992847,"instructions1"
"sub_088",1,7671.20000004768,"instructions1"
"sub_088",2,2922.39999997616,"instructions1"
"sub_088",3,2556.60000002384,"instructions1"
"sub_088",4,7028.39999997616,"instructions1"
"sub_088",5,4071.29999995232,"instructions1"
"sub_088",6,3677.90000009537,"instructions1"
"sub_088",0,3332.90000009537,"instructions2"
"sub_088",1,5110.59999990463,"instructions2"
"sub_088",2,7104.20000004768,"instructions2"
"sub_088",3,5001,"instructions2"
"sub_089",0,26132.2999999523,"instructions1"
"sub_089",1,36127.7000000477,"instructions1"
"sub_089",2,11361.1999999881,"instructions1"
"sub_089",3,9647,"instructions1"
"sub_089",4,10860.0999999642,"instructions1"
"sub_089",5,14995.8000000119,"instructions1"
"sub_089",6,5756.69999998808,"instructions1"
"sub_089",0,12112.9000000358,"instructions2"
"sub_089",1,21459.2999999523,"instructions2"
"sub_089",2,14855.1000000238,"instructions2"
"sub_089",3,13428.8000000119,"instructions2"
"sub_090",0,10273.5,"instructions1"
"sub_090",1,36459.0999999642,"instructions1"
"sub_090",2,5585.69999998808,"instructions1"
"sub_090",3,2724,"instructions1"
"sub_090",4,5864.30000001192,"instructions1"
"sub_090",5,3860.5,"instructions1"
"sub_090",6,4959,"instructions1"
"sub_090",0,13147.3999999762,"instructions2"
"sub_090",1,16956.6000000238,"instructions2"
"sub_090",2,10194.8999999762,"instructions2"
"sub_090",3,7602.5,"instructions2"
"sub_091",0,18995.0999999046,"instructions1"
"sub_091",1,12446,"instructions1"
"sub_091",2,6299.40000009537,"instructions1"
"sub_091",3,6189.79999995232,"instructions1"
"sub_091",4,3469.79999995232,"instructions1"
"sub_091",5,5019.10000014305,"instructions1"
"sub_091",6,4624,"instructions1"
"sub_091",0,1544.29999995232,"instructions2"
"sub_091",1,6155.29999995232,"instructions2"
"sub_091",2,2659.20000004768,"instructions2"
"sub_091",3,1226,"instructions2"
"sub_092",0,9553.39999997616,"instructions1"
"sub_092",1,36644.7000000477,"instructions1"
"sub_092",2,9009.20000004768,"instructions1"
"sub_092",3,11369.5,"instructions1"
"sub_092",4,8321.09999990463,"instructions1"
"sub_092",5,14170.5,"instructions1"
"sub_092",6,11057.7000000477,"instructions1"
"sub_092",0,7924,"instructions2"
"sub_092",1,24387.1999999285,"instructions2"
"sub_092",2,15065.7000000477,"instructions2"
"sub_092",3,8625.19999992847,"instructions2"
"sub_093",0,7222.39999999851,"instructions1"
"sub_093",1,9447.5,"instructions1"
"sub_093",2,3079.40000000037,"instructions1"
"sub_093",3,1976,"instructions1"
"sub_093",4,3125.20000000112,"instructions1"
"sub_093",5,2779.09999999963,"instructions1"
"sub_093",6,2187.69999999925,"instructions1"
"sub_093",0,3852.5,"instructions2"
"sub_093",1,10181,"instructions2"
"sub_093",2,4357.5,"instructions2"
"sub_093",3,5440,"instructions2"
"sub_094",0,13339.2999999523,"instructions1"
"sub_094",1,13486.8999999762,"instructions1"
"sub_094",2,8236.10000002384,"instructions1"
"sub_094",3,4022.30000007153,"instructions1"
"sub_094",4,24373.1999999285,"instructions1"
"sub_094",5,21633.5,"instructions1"
"sub_094",6,6306.39999997616,"instructions1"
"sub_094",0,11425.2999999523,"instructions2"
"sub_094",1,13667.3999999762,"instructions2"
"sub_094",2,19522.3999999762,"instructions2"
"sub_094",3,8250.30000007153,"instructions2"
"sub_095",0,6111.29999999702,"instructions1"
"sub_095",1,25677.700000003,"instructions1"
"sub_095",2,11743.8999999911,"instructions1"
"sub_095",3,34921.6000000089,"instructions1"
"sub_095",4,14722.099999994,"instructions1"
"sub_095",5,9065.79999999702,"instructions1"
"sub_095",6,6628,"instructions1"
